Step,X,Y,Z
13440,2,-6.18427e+06,2.64106e+06,0
13500,0,3024.66,36.189,0
13500,1,3.84154e+08,1.37951e+07,0
13500,2,-6.3508e+06,2.20959e+06,0
13560,0,3051.6,36.6736,0
13560,1,3.84152e+08,1.38564e+07,0
13560,2,-6.4874e+06,1.76771e+06,0
13620,0,3078.66,37.1625,0
13620,1,3.8415e+08,1.39176e+07,0
13620,2,-6.59341e+06,1.3175e+06,0
13680,0,3105.84,37.6557,0
13680,1,3.84148e+08,1.39789e+07,0
13680,2,-6.66834e+06,861083,0
13740,0,3133.14,38.1533,0
13740,1,3.84145e+08,1.40402e+07,0
13740,2,-6.71183e+06,400608,0
13800,0,3160.55,38.6553,0
13800,1,3.84143e+08,1.41015e+07,0
13800,2,-6.72368e+06,-61753.9,0
13860,0,3188.09,39.1616,0
13860,1,3.84141e+08,1.41628e+07,0
13860,2,-6.70384e+06,-523825,0
13920,0,3215.75,39.6723,0
13920,1,3.84139e+08,1.4224e+07,0
13920,2,-6.65239e+06,-983429,0
13980,0,3243.52,40.1875,0
13980,1,3.84136e+08,1.42853e+07,0
13980,2,-6.5696e+06,-1.4384e+06,0
14040,0,3271.42,40.7071,0
14040,1,3.84134e+08,1.43466e+07,0
14040,2,-6.45586e+06,-1.8866e+06,0
14100,0,3299.43,41.2312,0
14100,1,3.84132e+08,1.44079e+07,0
14100,2,-6.31172e+06,-2.32591e+06,0
14160,0,3327.56,41.7597,0
14160,1,3.8413e+08,1.44691e+07,0
14160,2,-6.13785e+06,-2.75429e+06,0
14220,0,3355.82,42.2927,0
14220,1,3.84127e+08,1.45304e+07,0
14220,2,-5.93509e+06,-3.1697e+06,0
14280,0,3384.19,42.8303,0
14280,1,3.84125e+08,1.45917e+07,0
14280,2,-5.70441e+06,-3.57021e+06,0
14340,0,3412.68,43.3724,0
14340,1,3.84123e+08,1.4653e+07,0
14340,2,-5.44689e+06,-3.95393e+06,0
14400,0,3441.29,43.919,0
14400,1,3.8412e+08,1.47143e+07,0
14400,2,-5.16377e+06,-4.31908e+06,0
14460,0,3470.02,44.4702,0
14460,1,3.84118e+08,1.47755e+07,0
14460,2,-4.85639e+06,-4.66395e+06,0
14520,0,3498.87,45.026,0
14520,1,3.84116e+08,1.48368e+07,0
14520,2,-4.52619e+06,-4.98692e+06,0
14580,0,3527.84,45.5864,0
14580,1,3.84113e+08,1.48981e+07,0
14580,2,-4.17475e+06,-5.28651e+06,0
14640,0,3556.93,46.1515,0
14640,1,3.84111e+08,1.49594e+07,0
14640,2,-3.80372e+06,-5.56131e+06,0
14700,0,3586.14,46.7212,0
14700,1,3.84109e+08,1.50206e+07,0
14700,2,-3.41485e+06,-5.81005e+06,0
14760,0,3615.47,47.2956,0
14760,1,3.84106e+08,1.50819e+07,0
14760,2,-3.00997e+06,-6.0316e+06,0
14820,0,3644.92,47.8746,0
14820,1,3.84104e+08,1.51432e+07,0
14820,2,-2.59099e+06,-6.22491e+06,0
14880,0,3674.48,48.4584,0
14880,1,3.84101e+08,1.52044e+07,0
14880,2,-2.15988e+06,-6.38912e+06,0
14940,0,3704.17,49.0469,0
14940,1,3.84099e+08,1.52657e+07,0
14940,2,-1.71866e+06,-6.52347e+06,0
15000,0,3733.97,49.6401,0
15000,1,3.84097e+08,1.5327e+07,0
15000,2,-1.26939e+06,-6.62736e+06,0
15060,0,3763.9,50.2381,0
15060,1,3.84094e+08,1.53883e+07,0
15060,2,-814187,-6.70031e+06,0
15120,0,3793.94,50.8409,0
15120,1,3.84092e+08,1.54495e+07,0
15120,2,-355164,-6.74202e+06,0
15180,0,3824.11,51.4484,0
15180,1,3.84089e+08,1.55108e+07,0
15180,2,105532,-6.75231e+06,0
15240,0,3854.39,52.0608,0
15240,1,3.84087e+08,1.55721e+07,0
15240,2,565755,-6.73115e+06,0
15300,0,3884.79,52.6781,0
15300,1,3.84084e+08,1.56333e+07,0
15300,2,1.02336e+06,-6.67865e+06,0
15360,0,3915.31,53.3002,0
15360,1,3.84082e+08,1.56946e+07,0
15360,2,1.47623e+06,-6.5951e+06,0
15420,0,3945.95,53.9272,0
15420,1,3.84079e+08,1.57559e+07,0
15420,2,1.92225e+06,-6.48089e+06,0
15480,0,3976.71,54.559,0
15480,1,3.84077e+08,1.58171e+07,0
15480,2,2.35936e+06,-6.33656e+06,0
15540,0,4007.59,55.1958,0
15540,1,3.84074e+08,1.58784e+07,0
15540,2,2.78554e+06,-6.16282e+06,0
15600,0,4038.59,55.8376,0
15600,1,3.84072e+08,1.59397e+07,0
15600,2,3.19881e+06,-5.96049e+06,0
15660,0,4069.71,56.4843,0
15660,1,3.84069e+08,1.6001e+07,0
15660,2,3.59726e+06,-5.73051e+06,0
15720,0,4100.95,57.1359,0
15720,1,3.84067e+08,1.60622e+07,0
15720,2,3.97906e+06,-5.47397e+06,0
15780,0,4132.3,57.7926,0
15780,1,3.84064e+08,1.61235e+07,0
15780,2,4.34245e+06,-5.19206e+06,0
15840,0,4163.78,58.4542,0
15840,1,3.84062e+08,1.61848e+07,0
15840,2,4.68574e+06,-4.88612e+06,0
15900,0,4195.38,59.1209,0
15900,1,3.84059e+08,1.6246e+07,0
15900,2,5.00736e+06,-4.55755e+06,0
15960,0,4227.09,59.7927,0
15960,1,3.84056e+08,1.63073e+07,0
15960,2,5.30584e+06,-4.2079e+06,0
16020,0,4258.93,60.4695,0
16020,1,3.84054e+08,1.63685e+07,0
16020,2,5.57979e+06,-3.83878e+06,0
16080,0,4290.88,61.1514,0
16080,1,3.84051e+08,1.64298e+07,0
16080,2,5.82795e+06,-3.45191e+06,0
16140,0,4322.95,61.8384,0
16140,1,3.84049e+08,1.64911e+07,0
16140,2,6.0492e+06,-3.04908e+06,0
16200,0,4355.15,62.5305,0
16200,1,3.84046e+08,1.65523e+07,0
16200,2,6.24251e+06,-2.63216e+06,0
16260,0,4387.46,63.2278,0
16260,1,3.84043e+08,1.66136e+07,0
16260,2,6.40699e+06,-2.20307e+06,0
16320,0,4419.89,63.9302,0
16320,1,3.84041e+08,1.66749e+07,0
16320,2,6.54188e+06,-1.76381e+06,0
16380,0,4452.44,64.6378,0
16380,1,3.84038e+08,1.67361e+07,0
16380,2,6.64657e+06,-1.3164e+06,0
16440,0,4485.11,65.3507,0
16440,1,3.84035e+08,1.67974e+07,0
16440,2,6.72058e+06,-862899,0
16500,0,4517.9,66.0687,0
16500,1,3.84033e+08,1.68587e+07,0
16500,2,6.76356e+06,-405416,0
16560,0,4550.81,66.792,0
16560,1,3.8403e+08,1.69199e+07,0
16560,2,6.77531e+06,53941,0
16620,0,4583.84,67.5205,0
16620,1,3.84027e+08,1.69812e+07,0
16620,2,6.75577e+06,513049,0
16680,0,4616.99,68.2543,0
16680,1,3.84025e+08,1.70424e+07,0
16680,2,6.70503e+06,969786,0
16740,0,4650.25,68.9935,0
16740,1,3.84022e+08,1.71037e+07,0
16740,2,6.62332e+06,1.42204e+06,0
16800,0,4683.64,69.7379,0
16800,1,3.84019e+08,1.7165e+07,0
16800,2,6.51102e+06,1.86772e+06,0
16860,0,4717.14,70.4877,0
16860,1,3.84017e+08,1.72262e+07,0
16860,2,6.36862e+06,2.30476e+06,0
16920,0,4750.77,71.2428,0
16920,1,3.84014e+08,1.72875e+07,0
16920,2,6.19678e+06,2.73115e+06,0
16980,0,4784.51,72.0033,0
16980,1,3.84011e+08,1.73487e+07,0
16980,2,5.99629e+06,3.14489e+06,0
17040,0,4818.38,72.7692,0
17040,1,3.84008e+08,1.741e+07,0
17040,2,5.76806e+06,3.54407e+06,0
17100,0,4852.36,73.5405,0
17100,1,3.84006e+08,1.74712e+07,0
17100,2,5.51314e+06,3.92684e+06,0
17160,0,4886.46,74.3172,0
17160,1,3.84003e+08,1.75325e+07,0
17160,2,5.2327e+06,4.29142e+06,0
17220,0,4920.69,75.0994,0
17220,1,3.84e+08,1.75938e+07,0
17220,2,4.92802e+06,4.6361e+06,0
17280,0,4955.03,75.8871,0
17280,1,3.83997e+08,1.7655e+07,0
17280,2,4.60051e+06,4.95927e+06,0
17340,0,4989.49,76.6802,0
17340,1,3.83994e+08,1.77163e+07,0
17340,2,4.25167e+06,5.25943e+06,0
17400,0,5024.07,77.4788,0
17400,1,3.83992e+08,1.77775e+07,0
17400,2,3.8831e+06,5.53517e+06,0
17460,0,5058.77,78.283,0
17460,1,3.83989e+08,1.78388e+07,0
17460,2,3.49652e+06,5.78519e+06,0
17520,0,5093.59,79.0927,0
17520,1,3.83986e+08,1.79e+07,0
17520,2,3.09371e+06,6.00831e+06,0
17580,0,5128.52,79.908,0
17580,1,3.83983e+08,1.79613e+07,0
17580,2,2.67653e+06,6.20348e+06,0
17640,0,5163.58,80.7289,0
17640,1,3.8398e+08,1.80225e+07,0
17640,2,2.24691e+06,6.36978e+06,0
17700,0,5198.76,81.5553,0
17700,1,3.83977e+08,1.80838e+07,0
17700,2,1.80685e+06,6.5064e+06,0
17760,0,5234.05,82.3874,0
17760,1,3.83975e+08,1.8145e+07,0
17760,2,1.3584e+06,6.61269e+06,0
17820,0,5269.47,83.2251,0
17820,1,3.83972e+08,1.82063e+07,0
17820,2,903628,6.68813e+06,0
17880,0,5305,84.0685,0
17880,1,3.83969e+08,1.82675e+07,0
17880,2,444666,6.73236e+06,0
17940,0,5340.66,84.9176,0
17940,1,3.83966e+08,1.83288e+07,0
17940,2,-16348.1,6.74514e+06,0
18000,0,5376.43,85.7723,0
18000,1,3.83963e+08,1.83901e+07,0
18000,2,-477260,6.72639e+06,0
18060,0,5412.32,86.6328,0
18060,1,3.8396e+08,1.84513e+07,0
18060,2,-935915,6.67619e+06,0
18120,0,5448.34,87.499,0
18120,1,3.83957e+08,1.85126e+07,0
18120,2,-1.39016e+06,6.59473e+06,0
18180,0,5484.47,88.371,0
18180,1,3.83954e+08,1.85738e+07,0
18180,2,-1.83788e+06,6.4824e+06,0
18240,0,5520.72,89.2487,0
18240,1,3.83951e+08,1.8635e+07,0
18240,2,-2.27695e+06,6.33969e+06,0
18300,0,5557.09,90.1322,0
18300,1,3.83948e+08,1.86963e+07,0
18300,2,-2.70532e+06,6.16725e+06,0
18360,0,5593.58,91.0216,0
18360,1,3.83945e+08,1.87575e+07,0
18360,2,-3.12097e+06,5.96588e+06,0
18420,0,5630.19,91.9168,0
18420,1,3.83942e+08,1.88188e+07,0
18420,2,-3.52195e+06,5.7365e+06,0
18480,0,5666.92,92.8178,0
18480,1,3.83939e+08,1.888e+07,0
18480,2,-3.90636e+06,5.48018e+06,0
18540,0,5703.76,93.7247,0
18540,1,3.83936e+08,1.89413e+07,0
18540,2,-4.27238e+06,5.19811e+06,0
18600,0,5740.73,94.6374,0
18600,1,3.83933e+08,1.90025e+07,0
18600,2,-4.61829e+06,4.89161e+06,0
18660,0,5777.82,95.5561,0
18660,1,3.8393e+08,1.90638e+07,0
18660,2,-4.94246e+06,4.5621e+06,0
18720,0,5815.02,96.4807,0
18720,1,3.83927e+08,1.9125e+07,0
18720,2,-5.24334e+06,4.21112e+06,0
18780,0,5852.35,97.4113,0
18780,1,3.83924e+08,1.91863e+07,0
18780,2,-5.51952e+06,3.84033e+06,0
18840,0,5889.79,98.3478,0
18840,1,3.83921e+08,1.92475e+07,0
18840,2,-5.76969e+06,3.45145e+06,0
18900,0,5927.35,99.2903,0
18900,1,3.83918e+08,1.93088e+07,0
18900,2,-5.99265e+06,3.04633e+06,0
18960,0,5965.04,100.239,0
18960,1,3.83915e+08,1.937e+07,0
18960,2,-6.18736e+06,2.62685e+06,0
19020,0,6002.84,101.193,0
19020,1,3.83912e+08,1.94312e+07,0
19020,2,-6.35289e+06,2.195e+06,0
19080,0,6040.76,102.154,0
19080,1,3.83909e+08,1.94925e+07,0
19080,2,-6.48846e+06,1.75281e+06,0
19140,0,6078.8,103.12,0
19140,1,3.83906e+08,1.95537e+07,0
19140,2,-6.59343e+06,1.30236e+06,0
19200,0,6116.96,104.093,0
19200,1,3.83903e+08,1.9615e+07,0
19200,2,-6.6673e+06,845769,0
19260,0,6155.24,105.072,0
19260,1,3.839e+08,1.96762e+07,0
19260,2,-6.70972e+06,385196,0
19320,0,6193.64,106.057,0
19320,1,3.83897e+08,1.97374e+07,0
19320,2,-6.7205e+06,-77191,0
19380,0,6232.16,107.048,0
19380,1,3.83893e+08,1.97987e+07,0
19380,2,-6.69958e+06,-539214,0
19440,0,6270.8,108.045,0
19440,1,3.8389e+08,1.98599e+07,0
19440,2,-6.64707e+06,-998697,0
19500,0,6309.55,109.048,0
19500,1,3.83887e+08,1.99212e+07,0
19500,2,-6.56323e+06,-1.45348e+06,0
19560,0,6348.43,110.058,0
19560,1,3.83884e+08,1.99824e+07,0
19560,2,-6.44844e+06,-1.90141e+06,0
19620,0,6387.42,111.074,0
19620,1,3.83881e+08,2.00436e+07,0
19620,2,-6.30328e+06,-2.34039e+06,0
19680,0,6426.54,112.096,0
19680,1,3.83878e+08,2.01049e+07,0
19680,2,-6.12842e+06,-2.76836e+06,0
19740,0,6465.77,113.124,0
19740,1,3.83874e+08,2.01661e+07,0
19740,2,-5.9247e+06,-3.1833e+06,0
19800,0,6505.13,114.159,0
19800,1,3.83871e+08,2.02273e+07,0
19800,2,-5.69308e+06,-3.58328e+06,0
19860,0,6544.6,115.199,0
19860,1,3.83868e+08,2.02886e+07,0
19860,2,-5.43468e+06,-3.96641e+06,0
19920,0,6584.19,116.247,0
19920,1,3.83865e+08,2.03498e+07,0
19920,2,-5.15071e+06,-4.33091e+06,0
19980,0,6623.9,117.3,0
19980,1,3.83862e+08,2.0411e+07,0
19980,2,-4.84253e+06,-4.67506e+06,0
20040,0,6663.73,118.36,0
20040,1,3.83858e+08,2.04723e+07,0
20040,2,-4.51158e+06,-4.99728e+06,0
20100,0,6703.68,119.426,0
20100,1,3.83855e+08,2.05335e+07,0
20100,2,-4.15945e+06,-5.29605e+06,0
20160,0,6743.75,120.498,0
20160,1,3.83852e+08,2.05947e+07,0
20160,2,-3.78778e+06,-5.57e+06,0
20220,0,6783.94,121.577,0
20220,1,3.83849e+08,2.0656e+07,0
20220,2,-3.39833e+06,-5.81785e+06,0
20280,0,6824.25,122.663,0
20280,1,3.83845e+08,2.07172e+07,0
20280,2,-2.99294e+06,-6.03846e+06,0
20340,0,6864.67,123.755,0
20340,1,3.83842e+08,2.07784e+07,0
20340,2,-2.57351e+06,-6.23082e+06,0
20400,0,6905.22,124.853,0
20400,1,3.83839e+08,2.08397e+07,0
20400,2,-2.14202e+06,-6.39403e+06,0
20460,0,6945.89,125.957,0
20460,1,3.83835e+08,2.09009e+07,0
20460,2,-1.70048e+06,-6.52737e+06,0
20520,0,6986.67,127.069,0
20520,1,3.83832e+08,2.09621e+07,0
20520,2,-1.25097e+06,-6.63023e+06,0
20580,0,7027.58,128.186,0
20580,1,3.83829e+08,2.10234e+07,0
20580,2,-795588,-6.70214e+06,0
20640,0,7068.6,129.311,0
20640,1,3.83825e+08,2.10846e+07,0
20640,2,-336464,-6.7428e+06,0
20700,0,7109.74,130.442,0
20700,1,3.83822e+08,2.11458e+07,0
20700,2,124262,-6.75203e+06,0
20760,0,7151.01,131.579,0
20760,1,3.83819e+08,2.1207e+07,0
20760,2,584443,-6.72981e+06,0
20820,0,7192.39,132.723,0
20820,1,3.83815e+08,2.12683e+07,0
20820,2,1.04194e+06,-6.67627e+06,0
20880,0,7233.89,133.874,0
20880,1,3.83812e+08,2.13295e+07,0
20880,2,1.49462e+06,-6.59168e+06,0
20940,0,7275.51,135.031,0
20940,1,3.83809e+08,2.13907e+07,0
20940,2,1.94039e+06,-6.47645e+06,0
21000,0,7317.25,136.195,0
21000,1,3.83805e+08,2.1452e+07,0
21000,2,2.37718e+06,-6.33113e+06,0
21060,0,7359.11,137.365,0
21060,1,3.83802e+08,2.15132e+07,0
21060,2,2.80296e+06,-6.15642e+06,0
21120,0,7401.08,138.542,0
21120,1,3.83798e+08,2.15744e+07,0
21120,2,3.21578e+06,-5.95314e+06,0
21180,0,7443.18,139.726,0
21180,1,3.83795e+08,2.16356e+07,0
21180,2,3.61371e+06,-5.72225e+06,0
21240,0,7485.4,140.917,0
21240,1,3.83792e+08,2.16968e+07,0
21240,2,3.99493e+06,-5.46484e+06,0
21300,0,7527.73,142.114,0
21300,1,3.83788e+08,2.17581e+07,0
21300,2,4.35768e+06,-5.18211e+06,0
21360,0,7570.19,143.319,0
21360,1,3.83785e+08,2.18193e+07,0
21360,2,4.70028e+06,-4.87538e+06,0
21420,0,7612.76,144.53,0
21420,1,3.83781e+08,2.18805e+07,0
21420,2,5.02117e+06,-4.54608e+06,0
21480,0,7655.46,145.747,0
21480,1,3.83778e+08,2.19417e+07,0
21480,2,5.31885e+06,-4.19574e+06,0
21540,0,7698.27,146.972,0
21540,1,3.83774e+08,2.2003e+07,0
21540,2,5.59197e+06,-3.826e+06,0
21600,0,7741.2,148.203,0
21600,1,3.83771e+08,2.20642e+07,0
21600,2,5.83926e+06,-3.43857e+06,0
21660,0,7784.25,149.442,0
21660,1,3.83767e+08,2.21254e+07,0
21660,2,6.0596e+06,-3.03524e+06,0
21720,0,7827.43,150.687,0
21720,1,3.83764e+08,2.21866e+07,0
21720,2,6.25196e+06,-2.61788e+06,0
21780,0,7870.72,151.939,0
21780,1,3.8376e+08,2.22478e+07,0
21780,2,6.41547e+06,-2.18842e+06,0
21840,0,7914.13,153.198,0
21840,1,3.83757e+08,2.23091e+07,0
21840,2,6.54938e+06,-1.74884e+06,0
21900,0,7957.65,154.464,0
21900,1,3.83753e+08,2.23703e+07,0
21900,2,6.65306e+06,-1.30119e+06,0
21960,0,8001.3,155.736,0
21960,1,3.8375e+08,2.24315e+07,0
21960,2,6.72604e+06,-847528,0
22020,0,8045.07,157.016,0
22020,1,3.83746e+08,2.24927e+07,0
22020,2,6.76798e+06,-389947,0
22080,0,8088.96,158.303,0
22080,1,3.83743e+08,2.25539e+07,0
22080,2,6.77869e+06,69436.8,0
22140,0,8132.96,159.597,0
22140,1,3.83739e+08,2.26151e+07,0
22140,2,6.75812e+06,528500,0
22200,0,8177.09,160.898,0
22200,1,3.83735e+08,2.26763e+07,0
22200,2,6.70635e+06,985121,0
22260,0,8221.33,162.206,0
22260,1,3.83732e+08,2.27376e+07,0
22260,2,6.62362e+06,1.43719e+06,0
22320,0,8265.7,163.521,0
22320,1,3.83728e+08,2.27988e+07,0
22320,2,6.51031e+06,1.88261e+06,0
22380,0,8310.18,164.843,0
22380,1,3.83725e+08,2.286e+07,0
22380,2,6.36692e+06,2.31933e+06,0
22440,0,8354.78,166.172,0
22440,1,3.83721e+08,2.29212e+07,0
22440,2,6.19413e+06,2.74532e+06,0
22500,0,8399.5,167.508,0
22500,1,3.83717e+08,2.29824e+07,0
22500,2,5.9927e+06,3.15861e+06,0
22560,0,8444.34,168.852,0
22560,1,3.83714e+08,2.30436e+07,0
22560,2,5.76357e+06,3.55727e+06,0
22620,0,8489.3,170.202,0
22620,1,3.8371e+08,2.31048e+07,0
22620,2,5.50779e+06,3.93946e+06,0
22680,0,8534.38,171.56,0
22680,1,3.83706e+08,2.3166e+07,0
22680,2,5.22652e+06,4.3034e+06,0
22740,0,8579.58,172.925,0
22740,1,3.83703e+08,2.32272e+07,0
22740,2,4.92106e+06,4.64738e+06,0
22800,0,8624.9,174.297,0
22800,1,3.83699e+08,2.32885e+07,0
22800,2,4.59282e+06,4.96981e+06,0
22860,0,8670.34,175.677,0
22860,1,3.83695e+08,2.33497e+07,0
22860,2,4.2433e+06,5.26918e+06,0
22920,0,8715.89,177.063,0
22920,1,3.83692e+08,2.34109e+07,0
22920,2,3.87412e+06,5.54407e+06,0
22980,0,8761.57,178.457,0
22980,1,3.83688e+08,2.34721e+07,0
22980,2,3.48698e+06,5.79321e+06,0
23040,0,8807.36,179.858,0
23040,1,3.83684e+08,2.35333e+07,0
23040,2,3.08366e+06,6.01541e+06,0
23100,0,8853.28,181.267,0
23100,1,3.8368e+08,2.35945e+07,0
23100,2,2.66605e+06,6.20963e+06,0
23160,0,8899.31,182.683,0
23160,1,3.83677e+08,2.36557e+07,0
23160,2,2.23606e+06,6.37494e+06,0
23220,0,8945.46,184.106,0
23220,1,3.83673e+08,2.37169e+07,0
23220,2,1.79569e+06,6.51056e+06,0
23280,0,8991.73,185.537,0
23280,1,3.83669e+08,2.37781e+07,0
23280,2,1.347e+06,6.61582e+06,0
23340,0,9038.13,186.975,0
23340,1,3.83665e+08,2.38393e+07,0
23340,2,892068,6.69023e+06,0
23400,0,9084.64,188.42,0
23400,1,3.83662e+08,2.39005e+07,0
23400,2,433013,6.7334e+06,0
23460,0,9131.27,189.873,0
23460,1,3.83658e+08,2.39617e+07,0
23460,2,-28021.3,6.74513e+06,0
23520,0,9178.01,191.333,0
23520,1,3.83654e+08,2.40229e+07,0
23520,2,-488882,6.72532e+06,0
23580,0,9224.88,192.801,0
23580,1,3.8365e+08,2.40841e+07,0
23580,2,-947413,6.67407e+06,0
23640,0,9271.87,194.276,0
23640,1,3.83646e+08,2.41453e+07,0
23640,2,-1.40147e+06,6.59157e+06,0
23700,0,9318.98,195.759,0
23700,1,3.83643e+08,2.42065e+07,0
23700,2,-1.84891e+06,6.47821e+06,0
23760,0,9366.2,197.25,0
23760,1,3.83639e+08,2.42677e+07,0
23760,2,-2.28765e+06,6.33449e+06,0
23820,0,9413.55,198.747,0
23820,1,3.83635e+08,2.43289e+07,0
23820,2,-2.71562e+06,6.16107e+06,0
23880,0,9461.01,200.253,0
23880,1,3.83631e+08,2.43901e+07,0
23880,2,-3.1308e+06,5.95874e+06,0
23940,0,9508.6,201.766,0
23940,1,3.83627e+08,2.44513e+07,0
23940,2,-3.53124e+06,5.72845e+06,0
24000,0,9556.3,203.286,0
24000,1,3.83623e+08,2.45125e+07,0
24000,2,-3.91504e+06,5.47125e+06,0
24060,0,9604.12,204.815,0
24060,1,3.83619e+08,2.45737e+07,0
24060,2,-4.28041e+06,5.18834e+06,0
24120,0,9652.06,206.35,0
24120,1,3.83616e+08,2.46349e+07,0
24120,2,-4.62561e+06,4.88104e+06,0
24180,0,9700.12,207.894,0
24180,1,3.83612e+08,2.46961e+07,0
24180,2,-4.94901e+06,4.55078e+06,0
24240,0,9748.3,209.445,0
24240,1,3.83608e+08,2.47573e+07,0
24240,2,-5.24908e+06,4.19912e+06,0
24300,0,9796.6,211.004,0
24300,1,3.83604e+08,2.48185e+07,0
24300,2,-5.52439e+06,3.82769e+06,0
24360,0,9845.02,212.57,0
24360,1,3.836e+08,2.48797e+07,0
24360,2,-5.77365e+06,3.43824e+06,0
24420,0,9893.56,214.145,0
24420,1,3.83596e+08,2.49409e+07,0
24420,2,-5.99568e+06,3.0326e+06,0
24480,0,9942.21,215.727,0
24480,1,3.83592e+08,2.5002e+07,0
24480,2,-6.18941e+06,2.61268e+06,0
24540,0,9990.99,217.317,0
24540,1,3.83588e+08,2.50632e+07,0
24540,2,-6.35394e+06,2.18045e+06,0
24600,0,10039.9,218.914,0
24600,1,3.83584e+08,2.51244e+07,0
24600,2,-6.48848e+06,1.73795e+06,0
24660,0,10088.9,220.52,0
24660,1,3.8358e+08,2.51856e+07,0
24660,2,-6.59241e+06,1.28726e+06,0
24720,0,10138,222.133,0
24720,1,3.83576e+08,2.52468e+07,0
24720,2,-6.66521e+06,830502,0
24780,0,10187.3,223.754,0
24780,1,3.83572e+08,2.5308e+07,0
24780,2,-6.70657e+06,369834,0
24840,0,10236.7,225.383,0
24840,1,3.83568e+08,2.53692e+07,0
24840,2,-6.71627e+06,-92575.7,0
24900,0,10286.1,227.02,0
24900,1,3.83564e+08,2.54304e+07,0
24900,2,-6.69428e+06,-554548,0
24960,0,10335.8,228.665,0
24960,1,3.8356e+08,2.54916e+07,0
24960,2,-6.6407e+06,-1.01391e+06,0
25020,0,10385.5,230.317,0
25020,1,3.83556e+08,2.55527e+07,0
25020,2,-6.5558e+06,-1.46849e+06,0
25080,0,10435.3,231.978,0
25080,1,3.83552e+08,2.56139e+07,0
25080,2,-6.43998e+06,-1.91616e+06,0
25140,0,10485.3,233.647,0
25140,1,3.83548e+08,2.56751e+07,0
25140,2,-6.2938e+06,-2.3548e+06,0
25200,0,10535.4,235.323,0
25200,1,3.83544e+08,2.57363e+07,0
25200,2,-6.11794e+06,-2.78237e+06,0
25260,0,10585.6,237.008,0
25260,1,3.8354e+08,2.57975e+07,0
25260,2,-5.91326e+06,-3.19684e+06,0
25320,0,10635.9,238.7,0
25320,1,3.83536e+08,2.58587e+07,0
25320,2,-5.68072e+06,-3.59628e+06,0
25380,0,10686.4,240.401,0
25380,1,3.83531e+08,2.59198e+07,0
25380,2,-5.42143e+06,-3.97881e+06,0
25440,0,10736.9,242.11,0
25440,1,3.83527e+08,2.5981e+07,0
25440,2,-5.13662e+06,-4.34265e+06,0
25500,0,10787.6,243.826,0
25500,1,3.83523e+08,2.60422e+07,0
25500,2,-4.82763e+06,-4.6861e+06,0
25560,0,10838.4,245.551,0
25560,1,3.83519e+08,2.61034e+07,0
25560,2,-4.49594e+06,-5.00755e+06,0
25620,0,10889.3,247.284,0
25620,1,3.83515e+08,2.61646e+07,0
25620,2,-4.14311e+06,-5.30552e+06,0
25680,0,10940.4,249.025,0
25680,1,3.83511e+08,2.62257e+07,0
25680,2,-3.77081e+06,-5.57861e+06,0
25740,0,10991.5,250.775,0
25740,1,3.83507e+08,2.62869e+07,0
25740,2,-3.38078e+06,-5.82556e+06,0
25800,0,11042.8,252.532,0
25800,1,3.83502e+08,2.63481e+07,0
25800,2,-2.97488e+06,-6.04524e+06,0
25860,0,11094.2,254.298,0
25860,1,3.83498e+08,2.64093e+07,0
25860,2,-2.555e+06,-6.23663e+06,0
25920,0,11145.7,256.072,0
25920,1,3.83494e+08,2.64704e+07,0
25920,2,-2.12313e+06,-6.39886e+06,0
25980,0,11197.4,257.854,0
25980,1,3.8349e+08,2.65316e+07,0
25980,2,-1.68128e+06,-6.53118e+06,0
26040,0,11249.1,259.644,0
26040,1,3.83486e+08,2.65928e+07,0
26040,2,-1.23153e+06,-6.63301e+06,0
26100,0,11301,261.442,0
26100,1,3.83481e+08,2.6654e+07,0
26100,2,-775976,-6.70388e+06,0
26160,0,11353,263.249,0
26160,1,3.83477e+08,2.67151e+07,0
26160,2,-316752,-6.74348e+06,0
26220,0,11405.1,265.064,0
26220,1,3.83473e+08,2.67763e+07,0
26220,2,144001,-6.75166e+06,0
26280,0,11457.3,266.888,0
26280,1,3.83469e+08,2.68375e+07,0
26280,2,604137,-6.72839e+06,0
26340,0,11509.7,268.72,0
26340,1,3.83465e+08,2.68987e+07,0
26340,2,1.06152e+06,-6.6738e+06,0
26400,0,11562.2,270.56,0
26400,1,3.8346e+08,2.69598e+07,0
26400,2,1.51401e+06,-6.58818e+06,0
26460,0,11614.8,272.409,0
26460,1,3.83456e+08,2.7021e+07,0
26460,2,1.95952e+06,-6.47193e+06,0
26520,0,11667.5,274.265,0
26520,1,3.83452e+08,2.70822e+07,0
26520,2,2.39598e+06,-6.32561e+06,0
26580,0,11720.3,276.131,0
26580,1,3.83447e+08,2.71433e+07,0
26580,2,2.82138e+06,-6.14992e+06,0
26640,0,11773.3,278.005,0
26640,1,3.83443e+08,2.72045e+07,0
26640,2,3.23374e+06,-5.9457e+06,0
26700,0,11826.3,279.887,0
26700,1,3.83439e+08,2.72657e+07,0
26700,2,3.63115e+06,-5.7139e+06,0
26760,0,11879.5,281.778,0
26760,1,3.83434e+08,2.73268e+07,0
26760,2,4.01179e+06,-5.45562e+06,0
26820,0,11932.8,283.677,0
26820,1,3.8343e+08,2.7388e+07,0
26820,2,4.3739e+06,-5.17206e+06,0
26880,0,11986.2,285.585,0
26880,1,3.83426e+08,2.74492e+07,0
